domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
BIO	8712293	22	mn	secondary	conclusion	outcomes	none	none	2	-20	support	In conclusion, E-DCIS is predominantly a disease of older women that is frequently accompanied by papillomas in the vicinity and may present as nipple discharge (an uncommon presentation in the usual forms of DCIS).	This report describes the largest series of 34 cases: 14 cases were pure in situ (group A), and 20 were accompanied by an invasive component (group B).
BIO	8712293	23	mn	secondary	conclusion	outcomes	none	none	22	-1	support	It can mimic epitheliosis histologically, but the pagetoid spread is a helpful clue to its neoplastic nature.	In conclusion, E-DCIS is predominantly a disease of older women that is frequently accompanied by papillomas in the vicinity and may present as nipple discharge (an uncommon presentation in the usual forms of DCIS).
BIO	8712293	24	mn	secondary	conclusion	outcomes	none	none	22	-2	support	The bland nuclear morphology, lack of necrosis, and biologic marker profile suggest that E-DCIS is a form of low-grade DCIS despite its solid growth pattern.	In conclusion, E-DCIS is predominantly a disease of older women that is frequently accompanied by papillomas in the vicinity and may present as nipple discharge (an uncommon presentation in the usual forms of DCIS).
BIO	8712293	25	mn	secondary	conclusion	outcomes	none	none	22	-3	support	The invasive carcinomas associated with E-DCIS are also neuroendocrine programmed rather than the usual types of ductal carcinomas, suggesting that E-DCIS represents a biologically distinctive category of DCIS.	In conclusion, E-DCIS is predominantly a disease of older women that is frequently accompanied by papillomas in the vicinity and may present as nipple discharge (an uncommon presentation in the usual forms of DCIS).
BIO	8782876	1	mn	main	proposal	proposal	none	none	0	0	none	We investigated by immunohistochemistry dendritic and axonal changes occurring in the rat brain after mild focal cortical trauma produced by the weight drop technique.	
BIO	8782876	2	mn	secondary	observation	outcomes	none	none	1	-1	support	One and 3 days after injury, nerve cell bodies and dendrites in the perimeter of the impact site displayed decreased microtubule-associated protein 2 (MAP2) immunoreactivity.	We investigated by immunohistochemistry dendritic and axonal changes occurring in the rat brain after mild focal cortical trauma produced by the weight drop technique.
BIO	8782876	3	mn	secondary	observation	outcomes	none	none	2	-1	support	Some dendrites in the immediate adjacent region were more intensely stained and distorted.	One and 3 days after injury, nerve cell bodies and dendrites in the perimeter of the impact site displayed decreased microtubule-associated protein 2 (MAP2) immunoreactivity.
BIO	8782876	4	mn	secondary	observation	outcomes	none	none	1	-3	support	The dentate hilar region of the hippocampus showed a reduction of immunoreactive nerve cell bodies and dendrites.	We investigated by immunohistochemistry dendritic and axonal changes occurring in the rat brain after mild focal cortical trauma produced by the weight drop technique.
BIO	8782876	5	mn	secondary	observation	outcomes	none	none	4	-1	support	Twenty-one days after injury the strongly stained cortical dendrites and the reduction of immunoreactivity in the hippocampus remained, whereas the reduced staining in the perimeter of the lesion had normalised.	The dentate hilar region of the hippocampus showed a reduction of immunoreactive nerve cell bodies and dendrites.
BIO	8782876	6	mn	secondary	result	outcomes	none	none	1	-5	support	These results indicate that there is a long-lasting disturbed dendritic organisation implicating impaired neurotransmission after this type of mild brain trauma. beta-Amyloid precursor protein (APP) immunohistochemistry revealed numerous stained axons in the ipsilateral subcortical white matter and thalamus indicating local and remote axonal injuries with disturbed axonal transport.	We investigated by immunohistochemistry dendritic and axonal changes occurring in the rat brain after mild focal cortical trauma produced by the weight drop technique.
BIO	8782876	7	mn	secondary	observation	outcomes	none	none	1	-6	support	Twenty-one days after injury, numerous small immunostained profiles appeared in the neuropil of the cortical impact site and in the ipsilateral thalamus.	We investigated by immunohistochemistry dendritic and axonal changes occurring in the rat brain after mild focal cortical trauma produced by the weight drop technique.
BIO	8782876	8	mn	secondary	observation	outcomes	none	none	7	-1	support	The axonal changes indicate disturbed connectivity between the site of the impact and other brain regions, chiefly the thalamus.	Twenty-one days after injury, numerous small immunostained profiles appeared in the neuropil of the cortical impact site and in the ipsilateral thalamus.
BIO	8782876	9	mn	secondary	observation	outcomes	none	none	7	-2	support	The presence of beta-amyloid was investigated 21 days after trauma.	Twenty-one days after injury, numerous small immunostained profiles appeared in the neuropil of the cortical impact site and in the ipsilateral thalamus.
BIO	8782876	10	mn	secondary	observation	outcomes	none	none	9	-1	support	There were no signs of beta-amyloid depositions in the brain after injury.	The presence of beta-amyloid was investigated 21 days after trauma.
BIO	8782876	11	mn	secondary	proposal_implementation	proposal	none	none	1	-10	elaboration	Finally, we tested if the non-competitive NMDA receptor antagonist dizocilpine maleate (MK-801) could influence the observed MAP2 and APP changes.	We investigated by immunohistochemistry dendritic and axonal changes occurring in the rat brain after mild focal cortical trauma produced by the weight drop technique.
BIO	8782876	12	mn	secondary	observation	outcomes	none	none	1	-11	support	Pretreatment with this compound did not affect the early MAP2 and APP alterations.	We investigated by immunohistochemistry dendritic and axonal changes occurring in the rat brain after mild focal cortical trauma produced by the weight drop technique.
BIO	8782876	13	mn	secondary	observation	outcomes	none	none	12	-1	support	Instead, an increased expression of the APP antigen in the thalamus was observed 21 days after trauma in the MK-801-treated animals.	Pretreatment with this compound did not affect the early MAP2 and APP alterations.
BIO	8782876	14	mn	secondary	conclusion	outcomes	none	none	1	-13	support	The cause of this phenomenon is not known but may be related to a delayed neurotoxic action of MK-801 treatment.	We investigated by immunohistochemistry dendritic and axonal changes occurring in the rat brain after mild focal cortical trauma produced by the weight drop technique.
BIO	8821047	1	mn	main	proposal	proposal	none	none	0	0	none	The aim of this study was to examine whether the non-competitive NMDA-antagonist memantine might have neuroprotective properties in an animal model of pro-gressive functional neurodegeneration, without producing NMDA-specific learning and memory deficiencies.	
BIO	8821047	2	mn	secondary	proposal_implementation	proposal	result	outcomes	1	-1	elaboration	Rats were subjected to bilateral clamping of the carotid arteries (BCCA) under pentobarbital anaesthesia for 24 min, and 8-10 days later estimates of their escape latency in finding a hidden platform in a Morris water maze indicated a significant increase.	The aim of this study was to examine whether the non-competitive NMDA-antagonist memantine might have neuroprotective properties in an animal model of pro-gressive functional neurodegeneration, without producing NMDA-specific learning and memory deficiencies.
BIO	8821047	3	mn	secondary	observation	outcomes	none	none	2	-1	support	This BCCA-induced increase in escape latency is maximally ameliorated by preinjection of 5 mg/kg of memantine, while higher doses have a lesser effect.	Rats were subjected to bilateral clamping of the carotid arteries (BCCA) under pentobarbital anaesthesia for 24 min, and 8-10 days later estimates of their escape latency in finding a hidden platform in a Morris water maze indicated a significant increase.
