domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
CL	D14-1215	1	ab	secondary	information_additional	other	none	none	2	1	info-required	Comparisons are common linguistic devices used to indicate the likeness of two things .	Often , this likeness is not meant in the literal sense ��for example , ��I slept like a log�� does not imply that logs actually sleep .
CL	D14-1215	2	ab	secondary	motivation_hypothesis	motivation	none	none	3	1	support	Often , this likeness is not meant in the literal sense ��for example , ��I slept like a log�� does not imply that logs actually sleep .	In this paper we propose a computational study of figurative comparisons , or similes .
CL	D14-1215	3	ab	main	proposal	proposal	none	none	0	0	none	In this paper we propose a computational study of figurative comparisons , or similes .	
CL	D14-1215	4	ab	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	Our starting point is a new large dataset of comparisons extracted from product reviews and annotated for figurativeness .	In this paper we propose a computational study of figurative comparisons , or similes .
CL	D14-1215	5	ab	secondary	proposal_implementation	proposal	none	none	4	-1	sequence	We use this dataset to characterize figurative language in naturally occurring comparisons and reveal linguistic patterns indicative of this phenomenon .	Our starting point is a new large dataset of comparisons extracted from product reviews and annotated for figurativeness .
CL	D14-1215	6	ab	secondary	proposal_implementation	proposal	none	none	5	-1	sequence	We operationalize these insights and apply them to a new task with high relevance to text understanding : distinguishing between figurative and literal comparisons .	We use this dataset to characterize figurative language in naturally occurring comparisons and reveal linguistic patterns indicative of this phenomenon .
CL	D14-1215	7	ab	secondary	proposal_implementation	proposal	conclusion	outcomes	6	-1	sequence	Finally , we apply this framework to explore the social context in which figurative language is produced , showing that similes are more likely to accompany opinions showing extreme sentiment , and that they are uncommon in reviews deemed helpful .	We operationalize these insights and apply them to a new task with high relevance to text understanding : distinguishing between figurative and literal comparisons .
CL	D14-1216	1	ab	main	proposal	proposal	none	none	0	0	none	We describe an algorithm for automatic classification of idiomatic and literal expressions .	
CL	D14-1216	2	ab	secondary	motivation_hypothesis	motivation	none	none	1	-1	support	Our starting point is that words in a given text segment , such as a paragraph , that are high-ranking representatives of a common topic of discussion are less likely to be a part of an idiomatic expression .	We describe an algorithm for automatic classification of idiomatic and literal expressions .
CL	D14-1216	3	ab	secondary	motivation_hypothesis	motivation	proposal	proposal	1	-2	support	Our additional hypothesis is that contexts in which idioms occur , typically , are more affective and therefore , we incorporate a simple analysis of the intensity of the emotions expressed by the contexts .	We describe an algorithm for automatic classification of idiomatic and literal expressions .
CL	D14-1216	4	ab	secondary	proposal	proposal	none	none	1	-3	elaboration	We investigate the bag of words topic representation of one to three paragraphs containing an expression that should be classified as idiomatic or literal ( a target phrase ) .	We describe an algorithm for automatic classification of idiomatic and literal expressions .
CL	D14-1216	5	ab	secondary	proposal_implementation	proposal	none	none	4	-1	elaboration	We extract topics from paragraphs containing idioms and from paragraphs containing literals using an unsupervised clustering method , Latent Dirichlet Allocation ( LDA ) ( Blei et al. , 2003 ) .	We investigate the bag of words topic representation of one to three paragraphs containing an expression that should be classified as idiomatic or literal ( a target phrase ) .
CL	D14-1216	6	ab	secondary	proposal_implementation	proposal	none	none	5	-1	elaboration	Since idiomatic expressions exhibit the property of non-compositionality , we assume that they usually present different semantics than the words used in the local topic .	We extract topics from paragraphs containing idioms and from paragraphs containing literals using an unsupervised clustering method , Latent Dirichlet Allocation ( LDA ) ( Blei et al. , 2003 ) .
CL	D14-1216	7	ab	secondary	proposal_implementation	proposal	none	none	6	-1	elaboration	We treat idioms as semantic outliers , and the identification of a semantic shift as outlier detection .	Since idiomatic expressions exhibit the property of non-compositionality , we assume that they usually present different semantics than the words used in the local topic .
